word_count,char_count,has_urgency_keyword,exclamation_count,question_mark_count,caps_ratio,sentiment_polarity,mention_count,priority
13.0,61.0,0,1.0,0.0,0.0,0.51,0.0,NORMAL
26.0,131.0,0,0.0,0.0,0.0,-0.25,0.0,NORMAL
24.0,127.0,1,0.0,1.0,0.041666666666666664,0.0,2.0,URGENT
19.0,129.0,0,0.0,0.0,0.05263157894736842,0.0,3.0,URGENT
23.0,138.0,0,0.0,1.0,0.0,-0.1,1.0,NORMAL
21.0,113.0,0,0.0,0.0,0.0,0.2333333333333333,1.0,NORMAL
18.0,102.0,0,0.0,1.0,0.05555555555555555,0.0,1.0,NORMAL
12.0,55.0,0,0.0,1.0,0.0,-0.30000000000000004,0.0,NORMAL
18.0,117.0,0,3.0,3.0,0.0,0.0,0.0,URGENT
9.0,53.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
24.0,143.0,0,0.0,0.0,0.0,0.032,0.0,NORMAL
18.0,87.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
7.0,35.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
40.0,206.0,1,0.0,0.0,0.0,0.06818181818181818,1.0,URGENT
17.0,106.0,0,4.0,0.0,0.0,0.3333333333333333,1.0,URGENT
10.0,49.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
10.0,44.0,0,2.0,0.0,0.0,0.0,2.0,URGENT
36.0,224.0,0,0.0,0.0,0.0,0.25,0.0,NORMAL
58.0,280.0,0,0.0,0.0,0.0,0.06818181818181818,0.0,NORMAL
18.0,89.0,0,0.0,0.0,0.1111111111111111,0.0,0.0,NORMAL
15.0,84.0,0,0.0,0.0,0.0,0.13636363636363635,1.0,NORMAL
51.0,247.0,0,0.0,1.0,0.0196078431372549,-0.65,0.0,NORMAL
9.0,47.0,0,0.0,0.0,0.0,1.0,0.0,NORMAL
6.0,33.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
23.0,131.0,0,0.0,0.0,0.0,0.3281818181818182,0.0,NORMAL
7.0,32.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
22.0,122.0,0,0.0,0.0,0.0,0.65,0.0,URGENT
6.0,29.0,1,0.0,0.0,0.0,0.0,1.0,URGENT
35.0,180.0,0,4.0,0.0,0.05714285714285714,-0.021875,0.0,URGENT
21.0,118.0,0,0.0,0.0,0.0,0.6499999999999999,0.0,NORMAL
9.0,44.0,0,0.0,0.0,0.0,0.2857142857142857,1.0,NORMAL
29.0,152.0,0,0.0,0.0,0.0,-0.35,1.0,NORMAL
25.0,138.0,0,0.0,0.0,0.0,0.325,0.0,URGENT
53.0,259.0,1,0.0,0.0,0.0,0.04652777777777777,0.0,URGENT
11.0,60.0,0,1.0,0.0,0.0,0.0,0.0,URGENT
19.0,125.0,0,0.0,1.0,0.3157894736842105,0.2,0.0,NORMAL
17.0,85.0,0,0.0,3.0,0.0,0.5,1.0,NORMAL
16.0,84.0,0,0.0,0.0,0.0,0.14285714285714285,1.0,NORMAL
26.0,145.0,0,0.0,1.0,0.0,0.16666666666666666,0.0,URGENT
18.0,94.0,0,0.0,1.0,0.05555555555555555,0.0,1.0,NORMAL
14.0,71.0,0,2.0,0.0,0.0,-0.2,0.0,URGENT
7.0,33.0,0,1.0,2.0,0.0,-0.18750000000000003,0.0,NORMAL
13.0,74.0,0,0.0,0.0,0.0,-0.1,0.0,NORMAL
20.0,111.0,1,0.0,0.0,0.0,0.0,3.0,URGENT
22.0,119.0,1,1.0,0.0,0.0,-0.5166666666666667,0.0,URGENT
7.0,45.0,0,0.0,0.0,0.0,-0.075,0.0,NORMAL
12.0,69.0,0,0.0,0.0,0.0,0.25,0.0,NORMAL
27.0,147.0,0,0.0,1.0,0.0,0.0,1.0,NORMAL
27.0,128.0,0,1.0,0.0,0.0,0.125,0.0,URGENT
3.0,15.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
13.0,82.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
42.0,230.0,0,0.0,0.0,0.0,0.5875,0.0,NORMAL
12.0,60.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
17.0,81.0,0,0.0,0.0,0.058823529411764705,0.1,0.0,URGENT
29.0,144.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
13.0,98.0,0,0.0,0.0,0.0,-0.65,0.0,NORMAL
16.0,73.0,1,3.0,0.0,0.0,0.26633522727272724,1.0,URGENT
19.0,106.0,0,0.0,0.0,0.0,0.25,2.0,NORMAL
26.0,128.0,0,0.0,3.0,0.0,-0.125,0.0,NORMAL
2.0,7.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
6.0,34.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
8.0,42.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
40.0,204.0,1,0.0,0.0,0.95,0.09999999999999999,0.0,URGENT
18.0,136.0,0,0.0,0.0,0.0,-0.2,1.0,NORMAL
35.0,178.0,1,0.0,2.0,0.0,0.15977272727272726,1.0,URGENT
5.0,16.0,0,0.0,1.0,0.0,0.0,0.0,URGENT
17.0,81.0,0,1.0,1.0,0.0,0.0,0.0,NORMAL
17.0,91.0,0,1.0,0.0,0.0,-0.625,1.0,NORMAL
12.0,65.0,0,0.0,2.0,0.0,-0.05681818181818182,0.0,NORMAL
40.0,238.0,1,0.0,0.0,0.0,-0.05555555555555555,0.0,URGENT
21.0,106.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
21.0,111.0,1,0.0,1.0,0.0,-0.16018518518518518,1.0,URGENT
8.0,39.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
13.0,68.0,0,0.0,0.0,0.0,0.5,0.0,URGENT
20.0,122.0,0,5.0,0.0,0.3,-0.03571428571428571,2.0,URGENT
16.0,86.0,0,0.0,0.0,0.0625,0.1,1.0,URGENT
19.0,91.0,0,0.0,1.0,0.05263157894736842,-0.37499999999999994,1.0,NORMAL
27.0,124.0,0,0.0,0.0,0.037037037037037035,0.0,0.0,URGENT
42.0,198.0,0,0.0,1.0,0.047619047619047616,-0.025000000000000022,0.0,NORMAL
23.0,122.0,0,0.0,3.0,0.043478260869565216,0.10535714285714284,0.0,NORMAL
25.0,129.0,0,0.0,0.0,0.0,0.125,2.0,NORMAL
4.0,23.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
27.0,146.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
36.0,187.0,0,0.0,0.0,0.0,0.11000000000000001,1.0,URGENT
3.0,93.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
22.0,127.0,0,0.0,1.0,0.0,-0.5,0.0,NORMAL
10.0,56.0,1,0.0,1.0,0.0,0.0,1.0,URGENT
29.0,128.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
5.0,32.0,0,0.0,1.0,0.0,-0.5,0.0,NORMAL
6.0,21.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
20.0,124.0,1,0.0,0.0,0.0,-0.425,1.0,URGENT
30.0,177.0,0,0.0,1.0,0.0,0.0,1.0,NORMAL
40.0,243.0,1,0.0,0.0,0.05,-0.20833333333333334,0.0,URGENT
21.0,127.0,0,2.0,0.0,0.8571428571428571,-0.9375,2.0,URGENT
16.0,83.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
15.0,100.0,0,1.0,0.0,0.0,-0.20833333333333334,2.0,NORMAL
28.0,129.0,1,0.0,0.0,0.03571428571428571,0.0,0.0,URGENT
27.0,144.0,0,0.0,0.0,0.0,0.7,0.0,NORMAL
30.0,166.0,0,0.0,0.0,0.1,0.3666666666666667,1.0,NORMAL
27.0,132.0,1,0.0,0.0,0.0,0.25,0.0,URGENT
23.0,130.0,0,1.0,0.0,0.0,0.3,0.0,NORMAL
5.0,39.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
29.0,158.0,0,0.0,1.0,0.0,0.2,1.0,NORMAL
5.0,14.0,0,0.0,0.0,0.2,0.5,0.0,URGENT
13.0,84.0,1,0.0,1.0,0.0,0.0,2.0,URGENT
47.0,263.0,1,2.0,1.0,0.0,0.5,0.0,URGENT
44.0,225.0,0,1.0,1.0,0.022727272727272728,0.21875,1.0,URGENT
4.0,17.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
9.0,50.0,0,0.0,1.0,0.0,0.5,0.0,URGENT
27.0,129.0,1,0.0,0.0,0.037037037037037035,-0.1297979797979798,0.0,URGENT
21.0,124.0,0,2.0,0.0,0.0,0.0,1.0,URGENT
17.0,96.0,0,0.0,1.0,0.058823529411764705,0.195,0.0,NORMAL
6.0,27.0,0,0.0,0.0,0.0,-0.2,0.0,NORMAL
17.0,107.0,0,2.0,0.0,0.058823529411764705,-0.375,1.0,URGENT
19.0,138.0,0,0.0,0.0,0.05263157894736842,-0.4166666666666667,1.0,NORMAL
4.0,14.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
4.0,25.0,0,1.0,0.0,0.0,0.0,0.0,NORMAL
25.0,129.0,1,0.0,0.0,0.0,0.4,0.0,URGENT
21.0,114.0,0,0.0,0.0,0.0,-0.3333333333333333,3.0,NORMAL
36.0,166.0,0,0.0,1.0,0.0,0.5,1.0,NORMAL
24.0,119.0,0,0.0,0.0,0.0,0.17333333333333334,0.0,URGENT
24.0,126.0,0,0.0,2.0,0.0,0.2,1.0,NORMAL
19.0,111.0,0,0.0,0.0,0.0,-0.09166666666666667,0.0,NORMAL
20.0,98.0,1,0.0,0.0,0.0,0.2,0.0,URGENT
17.0,107.0,0,0.0,0.0,0.058823529411764705,0.0,0.0,NORMAL
15.0,83.0,0,0.0,0.0,0.0,0.30000000000000004,0.0,NORMAL
15.0,67.0,0,0.0,0.0,0.0,-0.2,0.0,NORMAL
11.0,70.0,1,0.0,0.0,0.09090909090909091,-0.15555555555555556,0.0,URGENT
30.0,161.0,1,0.0,0.0,0.03333333333333333,0.14772727272727273,0.0,URGENT
14.0,94.0,0,0.0,0.0,0.0,0.5333333333333333,2.0,NORMAL
47.0,262.0,0,0.0,0.0,0.0425531914893617,0.016666666666666663,0.0,NORMAL
9.0,52.0,0,0.0,1.0,0.0,0.0,0.0,URGENT
20.0,128.0,0,2.0,0.0,0.0,0.175,2.0,URGENT
27.0,171.0,0,0.0,0.0,0.0,0.16666666666666666,0.0,URGENT
22.0,101.0,0,0.0,0.0,0.045454545454545456,0.5,1.0,NORMAL
30.0,160.0,0,0.0,0.0,0.0,-0.5,2.0,NORMAL
13.0,84.0,0,0.0,0.0,0.0,0.30000000000000004,0.0,URGENT
17.0,78.0,0,0.0,0.0,0.058823529411764705,-0.5,0.0,NORMAL
12.0,60.0,0,0.0,0.0,0.0,-0.75,2.0,URGENT
24.0,121.0,0,1.0,1.0,0.0,0.20833333333333331,0.0,URGENT
7.0,30.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
47.0,267.0,0,3.0,3.0,0.0,0.005902777777777775,0.0,URGENT
25.0,155.0,0,0.0,2.0,0.0,0.0,0.0,NORMAL
26.0,151.0,1,2.0,0.0,0.0,-0.21666666666666665,1.0,URGENT
4.0,26.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
54.0,261.0,0,0.0,0.0,0.0,-0.6,1.0,URGENT
27.0,133.0,0,0.0,0.0,0.0,-0.8,0.0,NORMAL
24.0,117.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
23.0,124.0,1,0.0,0.0,0.0,-0.5,0.0,URGENT
42.0,253.0,0,1.0,0.0,0.0,0.3125,0.0,NORMAL
24.0,138.0,0,0.0,0.0,0.0,0.375,1.0,NORMAL
4.0,21.0,0,0.0,0.0,1.0,0.2,0.0,URGENT
9.0,52.0,0,0.0,0.0,0.0,-0.8,1.0,NORMAL
8.0,48.0,0,0.0,0.0,0.0,-0.25,1.0,NORMAL
11.0,51.0,0,1.0,0.0,0.0,0.675,0.0,NORMAL
11.0,53.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
22.0,126.0,1,0.0,0.0,0.0,0.05555555555555556,0.0,URGENT
24.0,113.0,0,0.0,2.0,0.0,0.0,0.0,NORMAL
16.0,89.0,0,0.0,0.0,0.125,0.0,0.0,NORMAL
3.0,23.0,0,0.0,0.0,0.0,0.5,0.0,URGENT
21.0,115.0,0,0.0,0.0,0.0,-0.16666666666666666,0.0,URGENT
4.0,26.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
22.0,122.0,0,3.0,0.0,0.045454545454545456,0.42942708333333335,0.0,URGENT
8.0,40.0,1,0.0,1.0,0.125,0.0,0.0,URGENT
11.0,48.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
8.0,93.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
19.0,98.0,0,0.0,0.0,0.0,-0.17500000000000002,1.0,NORMAL
3.0,29.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
13.0,66.0,1,0.0,1.0,0.07692307692307693,0.0,0.0,URGENT
13.0,56.0,0,0.0,0.0,0.0,0.6,0.0,NORMAL
44.0,211.0,0,0.0,0.0,0.0,-0.05000000000000001,1.0,URGENT
14.0,92.0,1,0.0,1.0,0.07142857142857142,0.0,1.0,URGENT
13.0,80.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
26.0,130.0,1,0.0,0.0,0.0,0.24555555555555555,0.0,URGENT
6.0,35.0,0,1.0,0.0,0.0,0.2625,0.0,NORMAL
10.0,49.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
22.0,107.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
16.0,78.0,0,0.0,0.0,0.0,0.2857142857142857,0.0,NORMAL
7.0,69.0,0,0.0,0.0,0.0,-0.225,1.0,NORMAL
22.0,96.0,0,0.0,0.0,0.0,0.5,0.0,NORMAL
23.0,135.0,0,0.0,0.0,0.0,0.3,1.0,NORMAL
11.0,72.0,0,0.0,0.0,0.0,0.5,0.0,NORMAL
13.0,76.0,0,1.0,1.0,0.0,-0.5,0.0,NORMAL
12.0,55.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
9.0,44.0,0,0.0,0.0,0.0,-1.0,1.0,NORMAL
13.0,95.0,0,0.0,4.0,0.07692307692307693,0.0,0.0,NORMAL
26.0,129.0,0,0.0,0.0,0.0,-0.05555555555555555,0.0,NORMAL
21.0,121.0,0,5.0,0.0,0.0,0.762939453125,0.0,URGENT
13.0,75.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
13.0,70.0,0,0.0,1.0,0.0,-0.05,1.0,NORMAL
15.0,81.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
5.0,35.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
11.0,69.0,1,0.0,1.0,0.0,-0.07777777777777778,0.0,URGENT
29.0,137.0,0,0.0,2.0,0.0,0.1,0.0,NORMAL
11.0,127.0,0,0.0,0.0,0.09090909090909091,0.0,3.0,NORMAL
11.0,56.0,0,1.0,0.0,0.0,0.0,0.0,NORMAL
12.0,69.0,1,1.0,0.0,0.0,-0.20833333333333331,1.0,URGENT
12.0,135.0,0,0.0,0.0,0.0,-0.30357142857142855,1.0,NORMAL
7.0,38.0,0,0.0,0.0,0.14285714285714285,-0.5,1.0,NORMAL
24.0,120.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
14.0,66.0,0,1.0,2.0,0.0,0.0,0.0,NORMAL
14.0,106.0,0,2.0,0.0,0.14285714285714285,0.3125,0.0,URGENT
13.0,77.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
51.0,262.0,1,0.0,0.0,0.0,-0.525,0.0,URGENT
43.0,220.0,0,0.0,2.0,0.0,0.0,0.0,URGENT
10.0,59.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
10.0,64.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
18.0,103.0,0,0.0,0.0,0.0,0.12,0.0,URGENT
15.0,76.0,1,0.0,0.0,0.13333333333333333,-0.4,0.0,URGENT
24.0,129.0,0,0.0,0.0,0.0,-1.0,3.0,NORMAL
8.0,55.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
17.0,92.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
17.0,89.0,0,0.0,0.0,0.0,0.43333333333333335,2.0,URGENT
48.0,269.0,0,0.0,0.0,0.14583333333333334,-0.17340659340659342,1.0,NORMAL
24.0,107.0,1,0.0,0.0,0.0,0.25,0.0,URGENT
16.0,85.0,0,0.0,0.0,0.0,-0.5,0.0,NORMAL
29.0,156.0,0,0.0,0.0,0.0,0.15047619047619049,1.0,NORMAL
9.0,56.0,0,0.0,0.0,0.0,-0.4,0.0,NORMAL
16.0,97.0,1,1.0,0.0,0.0625,0.5,0.0,URGENT
5.0,34.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
37.0,183.0,0,0.0,1.0,0.0,-0.05,0.0,NORMAL
6.0,28.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
24.0,110.0,0,0.0,1.0,0.0,-0.16666666666666666,0.0,NORMAL
2.0,14.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
17.0,90.0,0,0.0,0.0,0.0,0.6,1.0,NORMAL
15.0,76.0,0,0.0,0.0,0.0,0.2857142857142857,0.0,NORMAL
36.0,195.0,0,0.0,0.0,0.027777777777777776,-0.5,0.0,NORMAL
19.0,102.0,0,0.0,0.0,0.0,0.04999999999999999,1.0,URGENT
24.0,165.0,1,0.0,1.0,0.0,-0.1277777777777778,1.0,URGENT
12.0,48.0,0,0.0,1.0,0.0,-0.05,0.0,URGENT
24.0,104.0,1,0.0,0.0,0.041666666666666664,0.2,0.0,URGENT
15.0,69.0,0,0.0,2.0,0.0,0.0,1.0,URGENT
24.0,131.0,0,0.0,0.0,0.0,-0.3,0.0,URGENT
12.0,56.0,0,0.0,1.0,0.0,0.0,0.0,URGENT
2.0,11.0,0,0.0,0.0,0.5,0.0,0.0,URGENT
21.0,121.0,0,0.0,0.0,0.0,0.13333333333333333,0.0,NORMAL
22.0,97.0,1,0.0,0.0,0.0,0.5,0.0,URGENT
23.0,132.0,0,1.0,0.0,0.0,-0.21875,1.0,NORMAL
24.0,116.0,0,0.0,0.0,0.0,0.03125,0.0,NORMAL
11.0,69.0,0,0.0,1.0,0.09090909090909091,0.0,0.0,NORMAL
4.0,20.0,0,0.0,0.0,0.0,-1.0,0.0,URGENT
35.0,168.0,0,4.0,2.0,0.0,1.0,0.0,URGENT
22.0,131.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
40.0,231.0,1,0.0,0.0,0.0,-0.25,0.0,URGENT
20.0,115.0,0,1.0,1.0,0.0,0.3234848484848485,1.0,NORMAL
22.0,114.0,0,0.0,0.0,0.0,0.019999999999999983,0.0,NORMAL
21.0,102.0,1,0.0,1.0,0.0,-0.15555555555555556,0.0,URGENT
15.0,68.0,0,0.0,0.0,0.0,-0.05,0.0,URGENT
28.0,138.0,0,0.0,0.0,0.0,-0.07272727272727272,1.0,URGENT
19.0,109.0,0,0.0,1.0,0.0,0.6,0.0,NORMAL
19.0,89.0,0,1.0,0.0,0.0,0.0,0.0,NORMAL
10.0,71.0,1,0.0,0.0,0.0,-1.0,1.0,URGENT
4.0,14.0,0,0.0,0.0,1.0,0.0,0.0,URGENT
26.0,135.0,0,0.0,0.0,0.038461538461538464,0.125,1.0,NORMAL
24.0,140.0,1,0.0,0.0,0.0,0.056249999999999994,0.0,URGENT
41.0,252.0,0,0.0,0.0,0.0,0.2875,2.0,NORMAL
7.0,34.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
32.0,145.0,0,0.0,0.0,0.0,-0.2708333333333333,0.0,NORMAL
20.0,136.0,1,0.0,0.0,0.05,-0.3,0.0,URGENT
21.0,121.0,0,0.0,2.0,0.19047619047619047,0.21428571428571427,0.0,NORMAL
10.0,61.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
6.0,43.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
14.0,77.0,1,0.0,1.0,0.0,-0.2,0.0,URGENT
25.0,123.0,0,0.0,0.0,0.0,-0.1,0.0,URGENT
22.0,111.0,1,0.0,0.0,0.0,0.4,1.0,URGENT
18.0,102.0,0,0.0,1.0,0.05555555555555555,0.0,0.0,URGENT
22.0,98.0,1,0.0,2.0,0.0,0.0,1.0,URGENT
14.0,78.0,0,0.0,2.0,0.0,0.0,0.0,URGENT
13.0,68.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
9.0,53.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
18.0,103.0,0,0.0,3.0,0.0,0.0,0.0,NORMAL
41.0,206.0,1,0.0,0.0,0.07317073170731707,0.1787878787878788,0.0,URGENT
6.0,31.0,1,0.0,1.0,0.0,-0.3125,0.0,URGENT
4.0,15.0,0,0.0,0.0,0.0,-0.5,0.0,URGENT
18.0,93.0,1,0.0,0.0,0.0,0.2,0.0,URGENT
9.0,58.0,0,0.0,1.0,0.0,-0.125,1.0,NORMAL
17.0,95.0,0,0.0,1.0,0.0,-0.06666666666666667,1.0,NORMAL
13.0,71.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
22.0,117.0,0,3.0,0.0,0.0,0.390625,1.0,URGENT
38.0,213.0,0,0.0,0.0,0.0,0.05714285714285714,0.0,NORMAL
25.0,135.0,0,1.0,0.0,0.0,-0.1,1.0,URGENT
15.0,100.0,0,0.0,0.0,0.0,-0.5,0.0,URGENT
20.0,119.0,0,1.0,2.0,0.75,-0.20833333333333331,0.0,URGENT
44.0,233.0,0,0.0,2.0,0.0,0.0,0.0,URGENT
24.0,117.0,0,0.0,2.0,0.0,0.0,0.0,URGENT
24.0,118.0,0,0.0,3.0,0.0,-0.18181818181818182,0.0,NORMAL
25.0,133.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
23.0,132.0,0,0.0,1.0,0.0,-0.3,1.0,URGENT
27.0,168.0,0,0.0,0.0,0.0,0.5,0.0,NORMAL
11.0,64.0,0,0.0,1.0,0.0,0.7,0.0,NORMAL
25.0,121.0,0,0.0,1.0,0.0,0.0,1.0,URGENT
25.0,137.0,0,1.0,0.0,0.0,-0.20833333333333331,1.0,NORMAL
21.0,117.0,0,0.0,1.0,0.0,-0.16666666666666666,0.0,NORMAL
12.0,64.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
27.0,132.0,0,0.0,0.0,0.0,0.125,1.0,NORMAL
22.0,101.0,0,2.0,1.0,0.18181818181818182,0.0625,0.0,URGENT
13.0,78.0,0,0.0,1.0,0.0,0.13636363636363635,0.0,URGENT
26.0,122.0,0,0.0,0.0,0.0,-0.08256029684601111,0.0,NORMAL
22.0,144.0,1,0.0,0.0,0.0,0.22616161616161615,2.0,URGENT
11.0,58.0,0,0.0,0.0,0.0,0.2,0.0,URGENT
12.0,64.0,1,0.0,0.0,0.16666666666666666,0.0,0.0,URGENT
18.0,110.0,0,0.0,0.0,0.0,-0.25,0.0,URGENT
4.0,14.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
24.0,129.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
7.0,45.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
17.0,100.0,0,0.0,0.0,0.0,0.2822222222222222,0.0,NORMAL
28.0,149.0,0,0.0,0.0,0.0,0.012121212121212116,0.0,NORMAL
22.0,125.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
23.0,124.0,0,0.0,2.0,0.0,0.0,2.0,NORMAL
17.0,90.0,0,0.0,0.0,0.0,-0.5,0.0,URGENT
24.0,112.0,1,0.0,2.0,0.041666666666666664,0.12222222222222223,0.0,URGENT
14.0,72.0,0,0.0,0.0,0.07142857142857142,0.2,1.0,URGENT
28.0,134.0,0,3.0,1.0,0.03571428571428571,-0.5859375,1.0,URGENT
24.0,125.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
6.0,34.0,0,0.0,0.0,0.16666666666666666,0.0,0.0,NORMAL
23.0,139.0,1,0.0,0.0,0.0,0.06666666666666665,1.0,URGENT
20.0,126.0,1,1.0,0.0,0.0,-0.375,0.0,URGENT
31.0,153.0,0,0.0,0.0,0.0,0.35,1.0,URGENT
8.0,49.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
11.0,54.0,1,0.0,0.0,0.0,0.0,1.0,URGENT
28.0,159.0,0,0.0,0.0,0.03571428571428571,-0.35,3.0,NORMAL
24.0,140.0,0,2.0,0.0,0.0,-0.06696428571428571,0.0,URGENT
3.0,10.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
22.0,120.0,0,0.0,0.0,0.09090909090909091,-0.16666666666666666,2.0,NORMAL
25.0,132.0,0,1.0,0.0,0.0,0.0390625,2.0,NORMAL
15.0,80.0,1,0.0,0.0,0.0,0.25,1.0,URGENT
15.0,74.0,0,0.0,0.0,0.0,0.016666666666666663,0.0,URGENT
18.0,97.0,0,0.0,0.0,0.0,-0.5,0.0,NORMAL
20.0,104.0,0,0.0,0.0,0.05,0.5,0.0,NORMAL
11.0,60.0,0,0.0,0.0,0.0,-1.0,0.0,NORMAL
9.0,47.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
4.0,25.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
28.0,141.0,0,1.0,0.0,0.03571428571428571,-0.611111111111111,1.0,URGENT
6.0,22.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
21.0,126.0,1,0.0,0.0,0.047619047619047616,-0.5,0.0,URGENT
7.0,28.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
37.0,205.0,0,0.0,0.0,0.0,-0.09090909090909091,0.0,NORMAL
20.0,118.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
24.0,157.0,1,2.0,0.0,0.0,-1.0,1.0,URGENT
3.0,15.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
22.0,121.0,1,0.0,2.0,0.09090909090909091,0.2,0.0,URGENT
29.0,164.0,0,0.0,0.0,0.034482758620689655,-0.2,2.0,NORMAL
23.0,120.0,0,0.0,2.0,0.0,0.2857142857142857,0.0,URGENT
10.0,46.0,0,0.0,1.0,0.0,0.0,0.0,URGENT
19.0,97.0,0,0.0,1.0,0.0,-0.5,0.0,NORMAL
23.0,132.0,1,1.0,0.0,0.0,0.0,1.0,URGENT
20.0,116.0,0,0.0,1.0,0.0,0.3333333333333333,2.0,NORMAL
11.0,57.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
3.0,12.0,0,0.0,0.0,0.0,0.5,0.0,NORMAL
23.0,132.0,0,0.0,0.0,0.043478260869565216,0.0,0.0,NORMAL
52.0,282.0,0,1.0,3.0,0.0,-0.024999999999999998,1.0,NORMAL
6.0,27.0,0,2.0,0.0,0.0,0.5625,0.0,URGENT
27.0,153.0,0,0.0,2.0,0.037037037037037035,0.09166666666666667,1.0,URGENT
25.0,128.0,0,0.0,0.0,0.08,0.0,0.0,URGENT
6.0,38.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
9.0,50.0,0,0.0,0.0,0.0,0.5,0.0,NORMAL
17.0,82.0,0,0.0,0.0,0.0,0.0,2.0,URGENT
13.0,57.0,0,0.0,0.0,0.07692307692307693,0.23,0.0,NORMAL
24.0,136.0,1,0.0,1.0,0.041666666666666664,0.0,1.0,URGENT
25.0,122.0,0,0.0,0.0,0.0,0.31666666666666665,1.0,NORMAL
8.0,43.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
27.0,126.0,1,0.0,1.0,0.07407407407407407,0.1,0.0,URGENT
28.0,140.0,0,0.0,0.0,0.0,-0.3125,0.0,NORMAL
19.0,106.0,0,0.0,0.0,0.0,0.30000000000000004,1.0,NORMAL
28.0,137.0,0,0.0,0.0,0.0,-0.08333333333333333,0.0,URGENT
13.0,80.0,0,0.0,0.0,0.0,0.012500000000000011,1.0,NORMAL
